id,text,user_name,created_at,location,timestamp_ms,quote_count,reply_count,retweet_count,favorite_count,hashtags
1.2500142528591094e+18,RT @HRDMinistry: Let us all come together and religiously follow the 7 important pleas of our Hon'ble Prime Minister Shri @narendramodi Ji.…,Manasgupta040,Tue Apr 14 10:53:16 +0000 2020,"कोलकाता, भारत",1586861596680.0,0.0,0.0,0.0,0.0,
1.250014252917637e+18,AWW BT21 RESPONSIBLE LEGENDS,jmnsbarista,Tue Apr 14 10:53:16 +0000 2020,"West Covina, CA",1586861596694.0,0.0,0.0,0.0,0.0,
1.2500142529429217e+18,🌚🌚,whoaXhosa,Tue Apr 14 10:53:16 +0000 2020,"Port Elizabeth, South Africa",1586861596700.0,0.0,0.0,0.0,0.0,
1.2500142531778642e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",jeonbarista,Tue Apr 14 10:53:16 +0000 2020,🇧🇪🇫🇷,1586861596756.0,0.0,0.0,0.0,0.0,
1.2500142532407992e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",TAELUVBOY,Tue Apr 14 10:53:16 +0000 2020,inner child;; sv.,1586861596771.0,0.0,0.0,0.0,0.0,
1.2500142532617503e+18,State is so cruel people need to survive,mangwanepetrus,Tue Apr 14 10:53:16 +0000 2020,0264 RSA,1586861596776.0,0.0,0.0,0.0,0.0,
1.2500142534924288e+18,"RT @fernegretep: El ecosistema digital en su conjunto cómputo, procesadores, telecom y TIC, enfrentan una guerra: Mantener los indicadores…",JorgeVegaIra,Tue Apr 14 10:53:16 +0000 2020,"Madrid, Comunidad de Madrid",1586861596831.0,0.0,0.0,0.0,0.0,
1.250014253895082e+18,RT @Hyundai_Global: Hyundai and @BTS_twt would like to inspire you to #stayhome and do something #fun. Because staying at #home is an act o…,BeatrizPeres123,Tue Apr 14 10:53:16 +0000 2020,"Rio Grande da Serra, Brasil",1586861596927.0,0.0,0.0,0.0,0.0,stayhome
1.250014254075347e+18,"RT @OmranMMM: I’m a Heart Dr,just tested #positive for #Covid19, struggling with breathlessness and chest pains,worried my family’ll be kic…",CliveHebdenBr,Tue Apr 14 10:53:16 +0000 2020,Hebden Bridge,1586861596970.0,0.0,0.0,0.0,0.0,positive
1.2500142544234086e+18,"RT @litbangkemenkes: Selamat rehat siang #Healthies

Minkes mau berbagi info ttg pemeriksaan #COVID19 dilaboratorium biosafety level-2 @lit…",ari_fidah,Tue Apr 14 10:53:17 +0000 2020,mojokerto,1586861597053.0,0.0,0.0,0.0,0.0,Healthies
1.2500142545114726e+18,"Read as I write for @eleventhcolumn as to how ""Judicial Overreach"" is inherent in the recent two orders ordering fr… https://t.co/u6L4Oks99A",AsOurLawIs,Tue Apr 14 10:53:17 +0000 2020,"New Delhi, India",1586861597074.0,0.0,0.0,0.0,0.0,
1.250014255388201e+18,"RT @_HannahRitchie: Daily update of our #COVID19 @OurWorldInData data, charts &amp; tables for April 14th.

→ https://t.co/hBjgdyoLIg

In our m…",nathanielwords,Tue Apr 14 10:53:17 +0000 2020,The Intertubes,1586861597283.0,0.0,0.0,0.0,0.0,COVID19
1.25001425484698e+18,Tribute to Bharat Ratan Dr. B.R Ambedkar ji on his 129th Birth Anniversary ...Regards Jai Bhim 🙏🙏 ... #lockdown… https://t.co/WnZwNqHr8H,manujsharma18,Tue Apr 14 10:53:17 +0000 2020,"Mumbai,Noida & Ghaziabad.India",1586861597154.0,0.0,0.0,0.0,0.0,lockdown
1.2500142554719478e+18,RT @pnypp: คุณลุงสิทธิชัย อายุ 72 ปี ขับ taxi แต่แกไม่มีเงินจ่ายค่าเช่ารถ วันละ 300 บาท จึงมาทดลองงานส่งพัสดุ ถ้าลุงส่งได้จะได้ค่าจ้างวันละ…,biceice1,Tue Apr 14 10:53:17 +0000 2020,ตำหนักทาสสามี,1586861597303.0,0.0,0.0,0.0,0.0,
1.2500142594439373e+18,"RT @CNNIndonesia: #DataTerbaruCorona
Sebanyak 46 orang dinyatakan sembuh dari #Covid19, sehingga total pasien sembuh di Indonesia per Selas…",adhesuryana,Tue Apr 14 10:53:18 +0000 2020,"Serang, Banten",1586861598250.0,0.0,0.0,0.0,0.0,DataTerbaruCorona
1.250014255841067e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",blissfuljmin,Tue Apr 14 10:53:17 +0000 2020,160730 | 170506,1586861597391.0,0.0,0.0,0.0,0.0,
1.2500142561053123e+18,"RT @BiomedJ: How false hope spread about #hydroxychloroquine to treat #COVID19 ... &amp; the consequences that followed.

Experts warn about th…",ChristenaRene,Tue Apr 14 10:53:17 +0000 2020,"Chennai, India",1586861597454.0,0.0,0.0,0.0,0.0,hydroxychloroquine
1.2500142557698867e+18,"@SanidadCLM A 11 de abril, ustedes indican 1500 muertes por #COVID19, mientras que el informe MoMo de mortalidad po… https://t.co/PZmd9rjcM0",TomasCanoTrans,Tue Apr 14 10:53:17 +0000 2020,"Guadalajara, Spain",1586861597374.0,0.0,0.0,0.0,0.0,COVID19
1.250014256864678e+18,"RT @WHO: The first @UN “Solidarity Flight” is scheduled to leave Addis Ababa, #Ethiopia, today - from there, the aircraft will transport th…",ladyfireonice,Tue Apr 14 10:53:17 +0000 2020,South Africa,1586861597635.0,0.0,0.0,0.0,0.0,Ethiopia
1.2500142574516552e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",yilingtan_twt,Tue Apr 14 10:53:17 +0000 2020,BTS || CQL/MDZS || TGCF,1586861597775.0,0.0,0.0,0.0,0.0,
1.2500142580097024e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",Jiyaa98,Tue Apr 14 10:53:17 +0000 2020,"Massachusetts, USA",1586861597908.0,0.0,0.0,0.0,0.0,
1.2500142583618478e+18,RT @pnypp: คุณลุงสิทธิชัย อายุ 72 ปี ขับ taxi แต่แกไม่มีเงินจ่ายค่าเช่ารถ วันละ 300 บาท จึงมาทดลองงานส่งพัสดุ ถ้าลุงส่งได้จะได้ค่าจ้างวันละ…,wiwno,Tue Apr 14 10:53:17 +0000 2020,ประเทศไทย,1586861597992.0,0.0,0.0,0.0,0.0,
1.2500142582527918e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",Borahae_7_,Tue Apr 14 10:53:17 +0000 2020,Indonesia,1586861597966.0,0.0,0.0,0.0,0.0,
1.2500142585758351e+18,RT @eldiarioes: Dirigentes del PP intentan desvincular los recortes en sanidad de sus gobiernos de la respuesta a la epidemia: Almeida cree…,villalba1200,Tue Apr 14 10:53:18 +0000 2020,Km. 0 Spain,1586861598043.0,0.0,0.0,0.0,0.0,
1.250014258714366e+18,RT @TimesMusic: Here @Willjhodgkinson talks to indie bands about how they are surviving the #lockdown financially and how fans can help — f…,Willjhodgkinson,Tue Apr 14 10:53:18 +0000 2020,London,1586861598076.0,0.0,0.0,0.0,0.0,lockdown
1.2500142587478835e+18,"RT @mikandynothem: In these somber times, there's a man showing compassion to those who treat him with disdain. 
@realDonaldTrump regularly…",Gimpie41,Tue Apr 14 10:53:18 +0000 2020,"New Jersey, USA",1586861598084.0,0.0,0.0,0.0,0.0,
1.2500142591337185e+18,RT @CDiriangen: Escuchastes Ortega-Murillo?????,fenixcimarron,Tue Apr 14 10:53:18 +0000 2020,Venezuela,1586861598176.0,0.0,0.0,0.0,0.0,
1.250014259288957e+18,"RT @captsingh: An important component of the GDP should be the health care industry of  every country.
Now doctors, nurses and most health…",RoderickCarlyle,Tue Apr 14 10:53:18 +0000 2020,Sleaford....Lincolnshire,1586861598213.0,0.0,0.0,0.0,0.0,
1.2500142594441462e+18,"RT @Univ_inenglish: According to the World Bank, #Mexico will experience a 6% contraction in 2020 as a result of the #COVID19 pandemic; how…",CluelessPundit,Tue Apr 14 10:53:18 +0000 2020,Somewhere in this universe?,1586861598250.0,0.0,0.0,0.0,0.0,Mexico
1.2500142594523668e+18,"RT @Wize_Buzz: To what extent can #Covid_19 hit women?

#Coronavirus #COVID2019 #CoronaVirusUpdate #women",maitrimannthan1,Tue Apr 14 10:53:18 +0000 2020,"Udaipur, Rajasthan",1586861598252.0,0.0,0.0,0.0,0.0,Covid_19
1.2500142594271683e+18,"Someone took a break from fishing tourneys and finally updated our LinkedIn page! Wow @sharkyire much effort, very… https://t.co/KekAVf0Xln",tresgatostc,Tue Apr 14 10:53:18 +0000 2020,"San Francisco Bay Area, CA",1586861598246.0,0.0,0.0,0.0,0.0,
1.2500142596958167e+18,"RT @miismj_: Who’s smile is cuter....Mine or my Niece? 😉😊
#StayAtHomeAndStaySafe #lockdown #TuesdayThoughts https://t.co/t7Krvtm4yx",funnytuns,Tue Apr 14 10:53:18 +0000 2020,IB,1586861598310.0,0.0,0.0,0.0,0.0,StayAtHomeAndStaySafe
1.250014259762864e+18,"ロンドンからのオンラインセミナー  あと5分でスタートです
٩(^‿^)۶",LondonFX_N20,Tue Apr 14 10:53:18 +0000 2020,ロンドン,1586861598326.0,0.0,0.0,0.0,0.0,
1.2500142599600456e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",my_suga_crush,Tue Apr 14 10:53:18 +0000 2020,Argentina,1586861598373.0,0.0,0.0,0.0,0.0,
1.2500142600437228e+18,"RT @IYC: प्रति 10 लाख लोगों पर 149 लोगों का #COVID19 टेस्ट कर रहा है भारत, क्या ऐसे लड़ेंगे कोरोना से ?

@RahulGandhi जी ने एक बार फिर सरका…",adityasharmaiyc,Tue Apr 14 10:53:18 +0000 2020,"Bareli, India",1586861598393.0,0.0,0.0,0.0,0.0,COVID19
1.250014260291408e+18,"RT @Daif_kw: معالي وزير الصحة الشيخ د.باسل الصباح
يعلن عن شفاء 26 حالات خلال الـ 24 ساعة الماضية ليصل بذلك مجموع عدد الحالات التي تشافت بحم…",ALMUFRREJLawyer,Tue Apr 14 10:53:18 +0000 2020,دولة الكويت,1586861598452.0,0.0,0.0,0.0,0.0,
1.250014260337488e+18,RT @RFI: 🌍😷🇫🇷 #Covid19 Le président français Emmanuel #Macron a défendu une annulation massive de la dette des pays africains pour les aide…,TBilly16,Tue Apr 14 10:53:18 +0000 2020,Durban,1586861598463.0,0.0,0.0,0.0,0.0,Covid19
1.250014260463194e+18,RT @PTI_News: Balrampur administration in Uttar Pradesh directs shopkeepers in the district not to give anything to customers who turn up w…,LawabidingIndia,Tue Apr 14 10:53:18 +0000 2020,Islamic Republic of Iran,1586861598493.0,0.0,0.0,0.0,0.0,
1.2500142606560993e+18,RT @ChineseEmb_PNG: The staff members of the Chinese Embassy will stay on their posts and work side by side with PNG to fight together agai…,Go23518047,Tue Apr 14 10:53:18 +0000 2020,中华人民共和国,1586861598539.0,0.0,0.0,0.0,0.0,
1.2500142606185595e+18,"RT @MagaBotAngel1: @latimes This news pairs nicely with the east coast version:
https://t.co/mtNZ6MNBs4",veroca327,Tue Apr 14 10:53:18 +0000 2020,"Ramsey, NJ",1586861598530.0,0.0,0.0,0.0,0.0,
1.250014261021225e+18,RT @JesusCintora: Mariano Rajoy se salta el confinamiento y sale de su domicilio en Madrid para hacer ejercicio de forma habitual #COVID19…,LixxxV,Tue Apr 14 10:53:18 +0000 2020,Mercadona,1586861598626.0,0.0,0.0,0.0,0.0,COVID19
1.2500142611972096e+18,"RT @LambaAlka: सुनिए क्या कहना है केजरीवाल सरकार में स्वास्थ्य मंत्री का....
यानी CM #केजरीवाल जो #मरकज़ का नाम ले ले कर #COVID के पॉजिटिव…",MdKalam2019,Tue Apr 14 10:53:18 +0000 2020,Begusarai bihar,1586861598668.0,0.0,0.0,0.0,0.0,केजरीवाल
1.2500142614825288e+18,Voilà voilà ... #11Mai #Covid19,jeromedecrock,Tue Apr 14 10:53:18 +0000 2020,Bretagne,1586861598736.0,0.0,0.0,0.0,0.0,11Mai
1.250014262111568e+18,"@tristifany Makannya butuh di ""petakan"" dan diperjelas 

😂😂",rozan_irfan,Tue Apr 14 10:53:18 +0000 2020,Indonesia,1586861598886.0,0.0,0.0,0.0,0.0,
1.2500142622794424e+18,"RT @CristinaSegui_: El sábado pasado falleció el primer trabajador de Moncloa, funcionario del ministro de la Presidencia, por #COVID19. Su…",PYmepa,Tue Apr 14 10:53:18 +0000 2020,"Madrid, España",1586861598926.0,0.0,0.0,0.0,0.0,COVID19
1.2500142623213937e+18,"RT @Conflits_FR: 🇫🇷 FLASH - Jean-Michel #Blanquer : ""L'école ne sera pas obligatoire le 11 mai. Ce sera un retour progressif. Il va y avoir…",stillouis_,Tue Apr 14 10:53:18 +0000 2020,🤡,1586861598936.0,0.0,0.0,0.0,0.0,Blanquer
1.2500142620989809e+18,"#HumHaiBhemisal @SunielVShetty #Madhu @akshaykumar sir 
#TujhseKayChoriHai superb song #Lockdown #StayAtHome https://t.co/wUXvjf0aB2",SinghRowdysingh,Tue Apr 14 10:53:18 +0000 2020,kolhapur [ maharashtra ],1586861598883.0,0.0,0.0,0.0,0.0,HumHaiBhemisal
1.250014262753407e+18,"RT @DPLNacional: Testes da #Hidroxicloroquina estão sendo realizados em pacientes de #COVID19, mas ainda ñ há comprovação científica de sua…",pcafernandes,Tue Apr 14 10:53:19 +0000 2020,"Rio de Janeiro, Brazil",1586861599039.0,0.0,0.0,0.0,0.0,Hidroxicloroquina
1.250014263327871e+18,"RT @KKMPutrajaya: #COVID19 Status terkini lima kluster sehingga jam 12pm, 13 April 2020. 

1. Perhimpunan di Seri Petaling. 
- positif 1,85…",shikirikito,Tue Apr 14 10:53:19 +0000 2020,"Pulau Pangkor, Perak",1586861599176.0,0.0,0.0,0.0,0.0,COVID19
1.2500142633280717e+18,RT @boucherbrigit: Le groupe communiste a actionné ce matin son droit de tirage pour la création d’une commission d’enquête parlementaire s…,cjrguise,Tue Apr 14 10:53:19 +0000 2020,"Gers, Midi-Pyrénées",1586861599176.0,0.0,0.0,0.0,0.0,
1.2500142632986214e+18,"RT @Karolina_Pulido: Nuestra propuesta de Plan de movilidad sostenible y seguro para la desescalada de la crisis del #COVID19, aquí las med…",MasMadrid__,Tue Apr 14 10:53:19 +0000 2020,"Madrid, Comunidad de Madrid",1586861599169.0,0.0,0.0,0.0,0.0,COVID19
1.2500142634621993e+18,"RT @BradWallActor: @TSauerback  #DailyCheckin 14/04/20 #lockdown Stay Safe, Strong and Extraordinary Everyone From us at #BritNoirFilms @Br…",TSauerback,Tue Apr 14 10:53:19 +0000 2020,"Marlow, South East",1586861599208.0,0.0,0.0,0.0,0.0,DailyCheckin
1.250014263562965e+18,"RT @Covid19NewsLive: #Coronavirus, il ministero della Sanità spagnolo riferisce che altre 567 persone con #COVID19 sono morte nelle ultime…",LPincia,Tue Apr 14 10:53:19 +0000 2020,Genoa,1586861599232.0,0.0,0.0,0.0,0.0,Coronavirus
1.2500142637474488e+18,"RT @ITU: “When you see a link, STOP – THINK – before you CLICK.” This is just one way you can reduce cyber risk while working from home dur…",apod4g,Tue Apr 14 10:53:19 +0000 2020,"Asaba, Delta State, Nigeria",1586861599276.0,0.0,0.0,0.0,0.0,
1.2500142638479565e+18,"RT @patriciakombo: I found wine bottles thrown outside
I collected them and figured out how to make use of them...
I made these decor from…",raycreate21,Tue Apr 14 10:53:19 +0000 2020,"West Java, Indonesia",1586861599300.0,0.0,0.0,0.0,0.0,
1.2500142647331553e+18,How very true ... #StayHomeSaveLives #WereAllInThisTogether #COVID19,Dale_Stafford,Tue Apr 14 10:53:19 +0000 2020,"The Twittershire, UK",1586861599511.0,0.0,0.0,0.0,0.0,StayHomeSaveLives
1.2500142649177334e+18,RT @asthmauk: Quitting smoking is one of the best things a person can do to protect themselves from viral infections such as #COVID19. Find…,ASHWalesCymru,Tue Apr 14 10:53:19 +0000 2020,"Wales, UK",1586861599555.0,0.0,0.0,0.0,0.0,COVID19
1.2500142650561372e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",Bianca_Spatar98,Tue Apr 14 10:53:19 +0000 2020,Romania,1586861599588.0,0.0,0.0,0.0,0.0,
1.2500142652071117e+18,"RT @RMadridInfo: Remember to keep distance 👋

#SocialDistancing [via @goal] https://t.co/m6qbsRg8ux",Kobby_PT,Tue Apr 14 10:53:19 +0000 2020,"Tema, Ghana",1586861599624.0,0.0,0.0,0.0,0.0,SocialDistancing
1.2500142659411517e+18,"RT @AbdulHadiAhmadB: While we continue with the process of contact tracing and screening, we have, as at today, sent 71 samples from 71 per…",ShuaibuKankia,Tue Apr 14 10:53:19 +0000 2020,Katsina | Abuja |,1586861599799.0,0.0,0.0,0.0,0.0,
1.2500142658908037e+18,RT @C4Ciaran: Whistleblower says they fear some #COVID19 or suspected Coronavirus deaths are not being counted in any official figures. Wat…,EdWard40100035,Tue Apr 14 10:53:19 +0000 2020,Scotland ,1586861599787.0,0.0,0.0,0.0,0.0,COVID19
1.2500142660122255e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",ShaerraAmiera,Tue Apr 14 10:53:19 +0000 2020,Malaysia,1586861599816.0,0.0,0.0,0.0,0.0,
1.250014266134012e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",laura_rm_bts,Tue Apr 14 10:53:19 +0000 2020,"San Jose, Costa Rica🇨🇷",1586861599845.0,0.0,0.0,0.0,0.0,
1.2500142670524498e+18,"RT @zigoraldama: Negros vetados en el McDonald's, latinoamericanos expulsados de sus casas, europeos a los que no aceptan en hoteles o gimn…",Flapy,Tue Apr 14 10:53:20 +0000 2020,"Kyoto, Japan",1586861600064.0,0.0,0.0,0.0,0.0,
1.2500142671656673e+18,RT @pnypp: คุณลุงสิทธิชัย อายุ 72 ปี ขับ taxi แต่แกไม่มีเงินจ่ายค่าเช่ารถ วันละ 300 บาท จึงมาทดลองงานส่งพัสดุ ถ้าลุงส่งได้จะได้ค่าจ้างวันละ…,decemberwish___,Tue Apr 14 10:53:20 +0000 2020,eхo ncт wayv,1586861600091.0,0.0,0.0,0.0,0.0,
1.2500142672832553e+18,RT @catherinefonck: La France annonce la sortie du #confinement #covid19 le 11 mai. Mais où est l’#UE? Chaque pays avance sa stratégie isol…,nileroy,Tue Apr 14 10:53:20 +0000 2020,Europe,1586861600119.0,0.0,0.0,0.0,0.0,confinement
1.250014267362984e+18,"RT @HertsGrowthHub: We've put this resource page together to help you find the most relevant information for your business, to ensure you s…",hyoc2020,Tue Apr 14 10:53:20 +0000 2020,Hertfordshire,1586861600138.0,0.0,0.0,0.0,0.0,
1.2500142676398244e+18,"RT @UNHCR_Education: 🌏👧🏿👦🏻👧🏼🧒🏾👦🏽🧑🏻‍🦰👧🏾🧒🏿👦🏼🌍

Learning how to deal with #COVID19 : Storybook aimed at kids aged 6-11 explains:

1⃣ how child…",Priscilla_G_G,Tue Apr 14 10:53:20 +0000 2020,N'Djamena Chad,1586861600204.0,0.0,0.0,0.0,0.0,COVID19
1.2500142676020142e+18,"RT @tvbrasilgov: Ministro do @JusticaGovBR , @SF_Moro , diz que sua pasta está comprando equipamentos de proteção individual para garantir…",Bot_Corona_V,Tue Apr 14 10:53:20 +0000 2020,Brazil,1586861600195.0,0.0,0.0,0.0,0.0,
1.2500142677445837e+18,"RT @YemieFash: This, my guy, needs 500 likes to win this contest. Please help me like the quoted tweet. Thanks 🙏",NewVibe6,Tue Apr 14 10:53:20 +0000 2020,MIND ,1586861600229.0,0.0,0.0,0.0,0.0,
1.2500142677321196e+18,"RT @eliasgomesofcl: É importante ficar em casa, mas é preciso pensar em soluções para ajudar os pequenos empreendedores a se reerguerem. É…",Bot_Corona_V,Tue Apr 14 10:53:20 +0000 2020,Brazil,1586861600226.0,0.0,0.0,0.0,0.0,
1.2500142677992202e+18,"RT @WHO: More than 117 million children risk missing out on #measles vaccines, as #COVID19 surges: @MeaslesRubella Initiative

👉🏼 https://t…",tmhensley1,Tue Apr 14 10:53:20 +0000 2020,Texas Y’all,1586861600242.0,0.0,0.0,0.0,0.0,measles
1.250014267958575e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",weefairy,Tue Apr 14 10:53:20 +0000 2020,pfp: mimibalism,1586861600280.0,0.0,0.0,0.0,0.0,
1.2500142680844247e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",NAMUTIDIES,Tue Apr 14 10:53:20 +0000 2020,she/her,1586861600310.0,0.0,0.0,0.0,0.0,
1.250014267958575e+18,#Aragón hará dos envíos de material a la semana a residencias con positivos por #coronavirus https://t.co/19xUZP1R8p #COVID19,heraldoes,Tue Apr 14 10:53:20 +0000 2020,"Aragón, España",1586861600280.0,0.0,0.0,0.0,0.0,Aragón
1.2500142681599304e+18,"RT @LawrenceGostin: Suddenly w/ #COVID19, everyone's an expert in PH. Plans abound on how to ""Get Back to Work."" All pundits say testing is…",AbelUndercity,Tue Apr 14 10:53:20 +0000 2020,"Maine, USA",1586861600328.0,0.0,0.0,0.0,0.0,COVID19
1.25001426831505e+18,"RT @te_MediaLaw: Can live streaming help the music industry in lockdown? #COVID19 #musicindustry #streaming #music #artosts #songwriters 
h…",SheffieldGuild,Tue Apr 14 10:53:20 +0000 2020,"Sheffield, England",1586861600365.0,0.0,0.0,0.0,0.0,COVID19
1.2500142684661064e+18,"RT @Jimcorrsays: 'Indian Doctors Blame Bill Gates' Polio Vaccines for Paralyzing 496,000 Children between 2000 - 2017' - Robert F. Kennedy,…",Patriot_Jargon,Tue Apr 14 10:53:20 +0000 2020,"Georgia, USA",1586861600401.0,0.0,0.0,0.0,0.0,
1.250014268449157e+18,"RT @khairul_hafidz: Duit raya tahun ni.

#COVID19 https://t.co/NBcFOUDkrG",alyairdinaaa,Tue Apr 14 10:53:20 +0000 2020,🇲🇾,1586861600397.0,0.0,0.0,0.0,0.0,COVID19
1.2500142686883922e+18,"RT @costa_rui: Hoje, dia do Técnico em #Saúde, vamos homenagear esses heróis da guerra contra a #covid19: Fique em casa! Esta é a melhor ma…",BahiaNoSangue,Tue Apr 14 10:53:20 +0000 2020,"Salvador, Bahia",1586861600454.0,0.0,0.0,0.0,0.0,Saúde
1.2500142686547927e+18,Bro I promise you I love Cardi B so much she’s really it!!!! She’s incredible bro. In times like these we need some… https://t.co/61OBjKCyQZ,BallaholicMJ_12,Tue Apr 14 10:53:20 +0000 2020,"Brooklyn, Juu Hurddddd",1586861600446.0,0.0,0.0,0.0,0.0,
1.2500142690489344e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",itscamilafstn,Tue Apr 14 10:53:20 +0000 2020,universe,1586861600540.0,0.0,0.0,0.0,0.0,
1.250014269111808e+18,"RT @NAR: New #coronavirus safety rankings suggest countries such as Indonesia and the Philippines face a dicey next few weeks.
#COVID19 
Re…",MAR_of_STEEL,Tue Apr 14 10:53:20 +0000 2020,"Quezon City, Philippines",1586861600555.0,0.0,0.0,0.0,0.0,coronavirus
1.2500143080098243e+18,#Robots deliver #food and #medicine to #COVID19 patients in #Jharkhand https://t.co/g4dy1LAvw9,PratibaRaman,Tue Apr 14 10:53:29 +0000 2020,India,1586861609829.0,0.0,0.0,0.0,0.0,Robots
1.2500142692082688e+18,RT @doctarm: Nike ปรับไลน์การผลิตใหม่ จากผลิตรองเท้า เอาวัสดุที่ทำรองเท้า เชือกรองเท้า มาทำ Face shield แจกบุคลากรทางการแพทย์ ช่วยสู้ #COVI…,PPP_eLf_sj,Tue Apr 14 10:53:20 +0000 2020,Thailand,1586861600578.0,0.0,0.0,0.0,0.0,
1.2500142693594276e+18,"RT @Brevesdepresse: ⚡🇲🇫FLASH - Considérés comme stagiaires, les étudiants #infirmiers travaillent comme les autres ds les unités #Covid19 d…",_jeremiades,Tue Apr 14 10:53:20 +0000 2020,"Ardèche, Rhône-Alpes",1586861600614.0,0.0,0.0,0.0,0.0,infirmiers
1.250014269359313e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",kittt_kittt,Tue Apr 14 10:53:20 +0000 2020,Myanmar,1586861600614.0,0.0,0.0,0.0,0.0,
1.2500142695733412e+18,"RT @ANINFGA: ACTIVITES |Afin de maintenir la continuité de nos services  et garantir la sécurité sanitaire des agents face au #COVID19, nou…",Secu_Alert,Tue Apr 14 10:53:20 +0000 2020,Libreville ,1586861600665.0,0.0,0.0,0.0,0.0,COVID19
1.2500142696739635e+18,"RT @Conflits_FR: 🇫🇷 FLASH - Jean-Michel #Blanquer : ""L'école ne sera pas obligatoire le 11 mai. Ce sera un retour progressif. Il va y avoir…",Junixng,Tue Apr 14 10:53:20 +0000 2020,"Sichuan, République populaire de Chine",1586861600689.0,0.0,0.0,0.0,0.0,Blanquer
1.2500142697284198e+18,RT @CALifeSciences: Outstanding new initiative from CLSA member @JNJNews...a live weekly original educational series called “The Road to a…,Elizabe65709128,Tue Apr 14 10:53:20 +0000 2020,San Diego,1586861600702.0,0.0,0.0,0.0,0.0,
1.2500142699171512e+18,"RT @LondonFX_N20: コロナ最前線 オンラインセミナー
本日 20時〜  楽しみにしてくださいね💕

https://t.co/rUZRsHUmT2

#英国🇬🇧 #COVID19 #欧州 #最新情報 #ロンドンFX https://t.co/uqUiTHAdza",TadanoSumire,Tue Apr 14 10:53:20 +0000 2020,翔んで埼玉,1586861600747.0,0.0,0.0,0.0,0.0,英国
1.2500142700429517e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",taestheticallyk,Tue Apr 14 10:53:20 +0000 2020,Republic of the Philippines,1586861600777.0,0.0,0.0,0.0,0.0,
1.2500142699464663e+18,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",Trece1013,Tue Apr 14 10:53:20 +0000 2020,MNL,1586861600754.0,0.0,0.0,0.0,0.0,
1.2500142702402314e+18,"RT @Brevesdepresse: ⚡🇲🇫FLASH - Considérés comme stagiaires, les étudiants #infirmiers travaillent comme les autres ds les unités #Covid19 d…",Marine_chrl,Tue Apr 14 10:53:20 +0000 2020,🇫🇷,1586861600824.0,0.0,0.0,0.0,0.0,infirmiers
1.2500142702232986e+18,"RT @XHNews: The world's largest aircraft, the Antonov An-225 Mriya, transports Chinese medical supplies including 7 million masks to Poland…",Birenparmar6,Tue Apr 14 10:53:20 +0000 2020,"Ahmadabad City, India",1586861600820.0,0.0,0.0,0.0,0.0,
1.25001426937609e+18,"RT @stpiindia: Cold weather cannot kill #COVID19. The normal human body temperature remains around 36.5°C to 37°C, regardless of the extern…",StpiDehradun,Tue Apr 14 10:53:20 +0000 2020,"IT Park, Dehradun, India",1586861600618.0,0.0,0.0,0.0,0.0,COVID19
1.2500142701480018e+18,"RT @Wize_Buzz: To what extent can #Covid_19 hit women?

#Coronavirus #COVID2019 #CoronaVirusUpdate #women https://t.co/sLwjJ1oqeH",BotRedian,Tue Apr 14 10:53:20 +0000 2020,Albania,1586861600802.0,0.0,0.0,0.0,0.0,Covid_19
